num_date_time,answer
33 2020-08-27 08,2779.1330648891753
33 2020-08-27 09,2965.637569045485
33 2020-08-27 10,3031.9562774620927
33 2020-08-27 11,3023.548753889056
33 2020-08-27 12,2979.1403548231674
33 2020-08-27 13,2992.3339703349275
33 2020-08-27 14,3003.52897394305
33 2020-08-27 15,3001.8728820263036
33 2020-08-27 16,2962.630909925561
33 2020-08-27 17,2810.7009239913414
33 2020-08-27 18,2610.0179484334685
33 2020-08-27 19,2613.6388272799377
33 2020-08-27 20,2542.629094035661
33 2020-08-27 21,2498.960726332606
33 2020-08-27 22,2553.8010364144725
33 2020-08-27 23,2509.4494565758214
33 2020-08-28 00,2490.671071273001
33 2020-08-28 01,2466.012106101338
33 2020-08-28 02,2469.3729927319064
33 2020-08-28 03,2495.9839547182105
33 2020-08-28 04,2527.734906189006
33 2020-08-28 05,2530.3862870696707
33 2020-08-28 06,2596.236388607144
33 2020-08-28 07,2667.7833646721747
33 2020-08-28 08,2770.7072052270096
33 2020-08-28 09,2926.7604855161717
33 2020-08-28 10,3014.159693545912
33 2020-08-28 11,2994.608946347032
33 2020-08-28 12,2928.6152095015736
33 2020-08-28 13,2876.4699154906993
33 2020-08-28 14,2845.8696558101983
33 2020-08-28 15,2894.674147949716
33 2020-08-28 16,2864.4934593797752
33 2020-08-28 17,2806.0461553057653
33 2020-08-28 18,2573.230692654517
33 2020-08-28 19,2492.677002122866
33 2020-08-28 20,2461.5295773591556
33 2020-08-28 21,2453.1605556506424
33 2020-08-28 22,2499.6071463966455
33 2020-08-28 23,2476.601261718624
33 2020-08-29 00,2470.439965060882
33 2020-08-29 01,2425.474208371982
33 2020-08-29 02,2443.5813958800595
33 2020-08-29 03,2440.424593905513
33 2020-08-29 04,2459.051680369203
33 2020-08-29 05,2486.395294174418
33 2020-08-29 06,2478.2571341925996
33 2020-08-29 07,2339.706794699432
33 2020-08-29 08,2397.7357178596635
33 2020-08-29 09,2314.5181701249617
33 2020-08-29 10,2473.995710262804
33 2020-08-29 11,2475.428911285616
33 2020-08-29 12,2417.2527386651204
33 2020-08-29 13,2470.060325009147
33 2020-08-29 14,2457.0306370568487
33 2020-08-29 15,2429.9704929076797
33 2020-08-29 16,2423.4783791219916
33 2020-08-29 17,2363.2631903936594
33 2020-08-29 18,2363.0925002624454
33 2020-08-29 19,2343.131197252892
33 2020-08-29 20,2403.5392077360293
33 2020-08-29 21,2436.7099016452394
33 2020-08-29 22,2504.8726046310467
33 2020-08-29 23,2458.4852789242586
33 2020-08-30 00,2446.468364068379
33 2020-08-30 01,2457.993107450125
33 2020-08-30 02,2471.0290665336584
33 2020-08-30 03,2468.429560616688
33 2020-08-30 04,2474.0155102351982
33 2020-08-30 05,2504.082804144659
33 2020-08-30 06,2528.725374502859
33 2020-08-30 07,2349.614203874052
33 2020-08-30 08,2368.3780819805647
33 2020-08-30 09,2346.459754831584
33 2020-08-30 10,2508.998810601678
33 2020-08-30 11,2483.9092693110097
33 2020-08-30 12,2536.483850033614
33 2020-08-30 13,2525.6785869359796
33 2020-08-30 14,2505.7096899179296
33 2020-08-30 15,2509.2762684538175
33 2020-08-30 16,2548.9194110763983
33 2020-08-30 17,2568.091765671011
33 2020-08-30 18,2506.7190338681303
33 2020-08-30 19,2494.1387261463788
33 2020-08-30 20,2531.600957531924
33 2020-08-30 21,2527.218514306576
33 2020-08-30 22,2514.123595793951
33 2020-08-30 23,2486.1968292293327
33 2020-08-31 00,2384.0229307346603
33 2020-08-31 01,2396.5773460136047
33 2020-08-31 02,2395.156082724413
33 2020-08-31 03,2437.4049803494286
33 2020-08-31 04,2464.8362206251477
33 2020-08-31 05,2485.1194798225283
33 2020-08-31 06,2558.737460163116
33 2020-08-31 07,2596.567481128846
33 2020-08-31 08,2750.826050287408
33 2020-08-31 09,2769.1713664856716
33 2020-08-31 10,2941.8836822517337
33 2020-08-31 11,2895.6989833222124
33 2020-08-31 12,2832.1133749485016
33 2020-08-31 13,2847.1165565449865
33 2020-08-31 14,2778.383275689004
33 2020-08-31 15,2771.93209015536
33 2020-08-31 16,2763.7045152219494
33 2020-08-31 17,2708.5122438773074
33 2020-08-31 18,2470.317639391967
33 2020-08-31 19,2483.216887749246
33 2020-08-31 20,2440.160708995665
33 2020-08-31 21,2465.10333698323
33 2020-08-31 22,2479.53211974857
33 2020-08-31 23,2443.369451088023
34 2020-08-25 00,843.2802689828658
34 2020-08-25 01,812.9068399708931
34 2020-08-25 02,813.6260349219751
34 2020-08-25 03,750.2700201595201
34 2020-08-25 04,728.3835629799889
34 2020-08-25 05,719.3967952774415
34 2020-08-25 06,813.8499303542635
34 2020-08-25 07,968.0270130488891
34 2020-08-25 08,948.0787321835433
34 2020-08-25 09,1053.2062025025994
34 2020-08-25 10,1198.6726107092063
34 2020-08-25 11,1248.9504190985433
34 2020-08-25 12,1234.2448124430841
34 2020-08-25 13,1210.1779600868863
34 2020-08-25 14,1199.5197116810182
34 2020-08-25 15,1424.0670740903806
34 2020-08-25 16,1223.6781692130132
34 2020-08-25 17,1448.7170326456085
34 2020-08-25 18,1683.3083523488185
34 2020-08-25 19,1901.6560021029486
34 2020-08-25 20,1920.465028734277
34 2020-08-25 21,1703.5746710280423
34 2020-08-25 22,1372.868167685818
34 2020-08-25 23,1134.4681671999006
34 2020-08-26 00,912.1128660351217
34 2020-08-26 01,836.6860466304405
34 2020-08-26 02,793.4203565852881
34 2020-08-26 03,789.3949315452658
34 2020-08-26 04,767.664595870342
34 2020-08-26 05,755.0496575992292
34 2020-08-26 06,880.9755843736771
34 2020-08-26 07,941.5819676943231
34 2020-08-26 08,983.7206845254356
34 2020-08-26 09,1149.5720594294612
34 2020-08-26 10,1316.5997657094622
34 2020-08-26 11,1246.209546604486
34 2020-08-26 12,1304.244236002068
34 2020-08-26 13,1289.8717343176338
34 2020-08-26 14,1276.8970030022408
34 2020-08-26 15,1292.6525035467344
34 2020-08-26 16,1270.2870041487176
34 2020-08-26 17,1404.2292373206346
34 2020-08-26 18,1627.8551016780107
34 2020-08-26 19,1868.799611224228
34 2020-08-26 20,1896.0420845795409
34 2020-08-26 21,1685.2424280092457
34 2020-08-26 22,1301.1877975251198
34 2020-08-26 23,982.3813135971462
34 2020-08-27 00,768.9831610846458
34 2020-08-27 01,766.7166663292882
34 2020-08-27 02,717.7510836342503
34 2020-08-27 03,731.6167440303635
34 2020-08-27 04,706.7354405931956
34 2020-08-27 05,747.7565708694199
34 2020-08-27 06,913.4016230368537
34 2020-08-27 07,916.96978132847
34 2020-08-27 08,841.9202178783835
34 2020-08-27 09,938.5549136088055
34 2020-08-27 10,1090.9106543021965
34 2020-08-27 11,1092.0674882249102
34 2020-08-27 12,1146.521209862981
34 2020-08-27 13,1266.2401521704362
34 2020-08-27 14,1374.6854690127066
34 2020-08-27 15,1394.2249759221827
34 2020-08-27 16,1363.044435808388
34 2020-08-27 17,1474.3770479293066
34 2020-08-27 18,1678.913285693705
34 2020-08-27 19,1850.1610723735587
34 2020-08-27 20,1878.1707822328492
34 2020-08-27 21,1661.0904144160354
34 2020-08-27 22,1193.48504632682
34 2020-08-27 23,956.8913797727357
34 2020-08-28 00,830.5649705097925
34 2020-08-28 01,756.5375211455832
34 2020-08-28 02,746.0093905038041
34 2020-08-28 03,726.7336918202029
34 2020-08-28 04,695.6598524570164
34 2020-08-28 05,723.3960782083454
34 2020-08-28 06,889.719065590913
34 2020-08-28 07,943.7157898761056
34 2020-08-28 08,977.7929192752084
34 2020-08-28 09,1055.8566507745982
34 2020-08-28 10,1304.1593629710155
34 2020-08-28 11,1321.7114715106782
34 2020-08-28 12,1272.0999954116937
34 2020-08-28 13,1345.6049698265938
34 2020-08-28 14,1415.8050658635689
34 2020-08-28 15,1399.2183292795971
34 2020-08-28 16,1407.2793905387284
34 2020-08-28 17,1513.2823372652301
34 2020-08-28 18,1780.2083831853583
34 2020-08-28 19,1865.9334723805978
34 2020-08-28 20,1849.959427581328
34 2020-08-28 21,1576.2057292571458
34 2020-08-28 22,1174.062806900616
34 2020-08-28 23,843.385165320216
34 2020-08-29 00,782.7362693878526
34 2020-08-29 01,744.8224853772739
34 2020-08-29 02,742.5089202547013
34 2020-08-29 03,729.9210663876305
34 2020-08-29 04,702.7625998802542
34 2020-08-29 05,723.2913407919682
34 2020-08-29 06,814.2722281221845
34 2020-08-29 07,899.5049963968195
34 2020-08-29 08,880.9066273109131
34 2020-08-29 09,1044.4610562122625
34 2020-08-29 10,1241.5332461663293
34 2020-08-29 11,1202.2453644173427
34 2020-08-29 12,1129.2369668867486
34 2020-08-29 13,1235.4424410153872
34 2020-08-29 14,1368.207632426905
34 2020-08-29 15,1397.1564121500583
34 2020-08-29 16,1424.409732580539
34 2020-08-29 17,1481.9559395944352
34 2020-08-29 18,1631.179353359465
34 2020-08-29 19,1790.5560410409012
34 2020-08-29 20,1666.1386270384005
34 2020-08-29 21,1353.1318241250037
34 2020-08-29 22,1052.6505377910357
34 2020-08-29 23,842.2250851779755
34 2020-08-30 00,757.7474070401845
34 2020-08-30 01,718.7291571679064
34 2020-08-30 02,635.8550671537874
34 2020-08-30 03,617.083343322241
34 2020-08-30 04,640.8537553148752
34 2020-08-30 05,613.1940827076629
34 2020-08-30 06,725.7023839017775
34 2020-08-30 07,773.8134374343331
34 2020-08-30 08,652.0556469869941
34 2020-08-30 09,803.6696844380424
34 2020-08-30 10,1061.6942345124457
34 2020-08-30 11,1209.6053650739861
34 2020-08-30 12,1218.1579984176044
34 2020-08-30 13,1283.7967566180935
34 2020-08-30 14,1267.8868084782102
34 2020-08-30 15,1304.2847079038243
34 2020-08-30 16,1339.2472761065621
34 2020-08-30 17,1405.7474239988692
34 2020-08-30 18,1616.2741150893414
34 2020-08-30 19,1818.5694643723461
34 2020-08-30 20,1574.1881550390062
34 2020-08-30 21,1148.157995585132
34 2020-08-30 22,869.3859364853133
34 2020-08-30 23,602.6050032629078
34 2020-08-31 00,599.682380951533
34 2020-08-31 01,569.9627010767821
34 2020-08-31 02,550.8113041344603
34 2020-08-31 03,532.1101995678597
34 2020-08-31 04,533.4138814982083
34 2020-08-31 05,556.6663751983363
34 2020-08-31 06,690.2242721519002
34 2020-08-31 07,738.705829248943
34 2020-08-31 08,723.8387963224177
34 2020-08-31 09,840.5666086720702
34 2020-08-31 10,893.8612173488082
34 2020-08-31 11,936.9491140932959
34 2020-08-31 12,973.8368735721466
34 2020-08-31 13,1000.5199810626275
34 2020-08-31 14,997.18377610549
34 2020-08-31 15,1000.6907141578608
34 2020-08-31 16,1005.9104933210897
34 2020-08-31 17,1266.1879157577232
34 2020-08-31 18,1298.0288102388577
34 2020-08-31 19,1240.2224862684345
34 2020-08-31 20,1262.1247160677503
34 2020-08-31 21,1134.2643375231848
34 2020-08-31 22,817.0453238264067
34 2020-08-31 23,635.8028862126132
35 2020-08-25 00,907.0572415012285
35 2020-08-25 01,906.3975946773982
35 2020-08-25 02,905.4855515592446
35 2020-08-25 03,936.6548889784347
35 2020-08-25 04,878.0553981643257
35 2020-08-25 05,886.7206671488267
35 2020-08-25 06,1053.3589003106729
35 2020-08-25 07,1529.0968114012333
35 2020-08-25 08,2224.9825672230563
35 2020-08-25 09,2927.7398349136797
35 2020-08-25 10,3077.0222533065644
35 2020-08-25 11,3153.876261772492
35 2020-08-25 12,2990.155670616039
35 2020-08-25 13,2968.561559232412
35 2020-08-25 14,2969.184952982728
35 2020-08-25 15,2904.906392894641
35 2020-08-25 16,2925.162004909742
35 2020-08-25 17,2565.0891473635434
35 2020-08-25 18,1849.198582699596
35 2020-08-25 19,1578.5168591185493
35 2020-08-25 20,1439.5175480617281
35 2020-08-25 21,1240.399551807596
35 2020-08-25 22,1078.0065742216855
35 2020-08-25 23,1010.760610972601
35 2020-08-26 00,1010.8572893014509
35 2020-08-26 01,1025.3910937702744
35 2020-08-26 02,1018.6432914620707
35 2020-08-26 03,1016.722588432832
35 2020-08-26 04,1000.046429083792
35 2020-08-26 05,968.1378732065409
35 2020-08-26 06,1179.4662421382543
35 2020-08-26 07,1677.9212507624618
35 2020-08-26 08,2412.8062633060526
35 2020-08-26 09,2921.9432491876037
35 2020-08-26 10,3058.6498534583707
35 2020-08-26 11,2978.6825312924007
35 2020-08-26 12,2891.155916257457
35 2020-08-26 13,2918.5519512708465
35 2020-08-26 14,2891.54187502156
35 2020-08-26 15,2823.9013179634203
35 2020-08-26 16,2752.498155076867
35 2020-08-26 17,2426.0082136922265
35 2020-08-26 18,1812.7503200649016
35 2020-08-26 19,1591.765989258306
35 2020-08-26 20,1439.5406305107063
35 2020-08-26 21,1234.1244442009427
35 2020-08-26 22,1045.7011800026182
35 2020-08-26 23,879.005912870848
35 2020-08-27 00,790.4933888958656
35 2020-08-27 01,690.196824721759
35 2020-08-27 02,635.1463144510758
35 2020-08-27 03,643.8293379690372
35 2020-08-27 04,590.1881973340628
35 2020-08-27 05,661.1924859935451
35 2020-08-27 06,756.4091019198295
35 2020-08-27 07,1147.4191225621744
35 2020-08-27 08,1672.8283264160482
35 2020-08-27 09,2254.516576319498
35 2020-08-27 10,2555.4625696832027
35 2020-08-27 11,2624.738920911438
35 2020-08-27 12,2730.03475444081
35 2020-08-27 13,2796.7910766786276
35 2020-08-27 14,2861.2657550697327
35 2020-08-27 15,2841.158187956805
35 2020-08-27 16,2658.3639250407286
35 2020-08-27 17,2286.1854475646605
35 2020-08-27 18,1542.6091673020596
35 2020-08-27 19,1244.9591458102195
35 2020-08-27 20,1108.6903611264866
35 2020-08-27 21,1019.2522914489844
35 2020-08-27 22,890.7208088360944
35 2020-08-27 23,856.7309574954218
35 2020-08-28 00,863.8087192317939
35 2020-08-28 01,855.4548334954543
35 2020-08-28 02,852.0291765025665
35 2020-08-28 03,874.7101137646487
35 2020-08-28 04,822.819552953931
35 2020-08-28 05,817.3057513217984
35 2020-08-28 06,998.1320748482474
35 2020-08-28 07,1327.2885742012743
35 2020-08-28 08,1879.6474699998446
35 2020-08-28 09,2408.6554384788024
35 2020-08-28 10,2680.6098933646063
35 2020-08-28 11,2901.486309621149
35 2020-08-28 12,2790.721639793973
35 2020-08-28 13,2998.8289644226465
35 2020-08-28 14,2998.4158473455104
35 2020-08-28 15,2973.243520948701
35 2020-08-28 16,2823.031236955506
35 2020-08-28 17,2401.2906546020326
35 2020-08-28 18,1660.0657348692198
35 2020-08-28 19,1273.929052552981
35 2020-08-28 20,1091.3319624038863
35 2020-08-28 21,979.5461710695315
35 2020-08-28 22,812.4469118910204
35 2020-08-28 23,782.4650139652706
35 2020-08-29 00,675.846781093377
35 2020-08-29 01,654.3051025008067
35 2020-08-29 02,665.3669771532128
35 2020-08-29 03,664.2391231512331
35 2020-08-29 04,641.4905499845917
35 2020-08-29 05,650.702769751175
35 2020-08-29 06,647.9592667384919
35 2020-08-29 07,909.8734957146894
35 2020-08-29 08,1246.432171112118
35 2020-08-29 09,1552.0935184473751
35 2020-08-29 10,1632.8541550297034
35 2020-08-29 11,1631.5024976094592
35 2020-08-29 12,1577.5726052703785
35 2020-08-29 13,1588.278004489012
35 2020-08-29 14,1609.4877516992426
35 2020-08-29 15,1562.8126866836355
35 2020-08-29 16,1464.3920172628593
35 2020-08-29 17,1306.4626292049415
35 2020-08-29 18,1093.0398722900886
35 2020-08-29 19,982.6137089054367
35 2020-08-29 20,925.4859387231027
35 2020-08-29 21,813.5585106157376
35 2020-08-29 22,658.7350851120696
35 2020-08-29 23,622.4536337566136
35 2020-08-30 00,617.7591362116452
35 2020-08-30 01,548.5137104132226
35 2020-08-30 02,543.8150300720256
35 2020-08-30 03,529.2761986064493
35 2020-08-30 04,528.1427282823283
35 2020-08-30 05,532.7542985106281
35 2020-08-30 06,534.3800498331585
35 2020-08-30 07,640.5620397109028
35 2020-08-30 08,734.7238844498855
35 2020-08-30 09,948.5669510353891
35 2020-08-30 10,965.9432451112957
35 2020-08-30 11,953.3250696188451
35 2020-08-30 12,965.7444724080566
35 2020-08-30 13,1061.253969982198
35 2020-08-30 14,1111.6209908477997
35 2020-08-30 15,1172.6309038298477
35 2020-08-30 16,1165.3207149149916
35 2020-08-30 17,1112.3150608318258
35 2020-08-30 18,1057.6579467836489
35 2020-08-30 19,924.4732812357404
35 2020-08-30 20,807.5253720862172
35 2020-08-30 21,782.5881895263893
35 2020-08-30 22,638.5561403241103
35 2020-08-30 23,658.1545884714827
35 2020-08-31 00,660.530766873398
35 2020-08-31 01,642.2459872572219
35 2020-08-31 02,645.7705728749397
35 2020-08-31 03,674.8020149627055
35 2020-08-31 04,672.245402074149
35 2020-08-31 05,712.3413187842459
35 2020-08-31 06,874.5685789632644
35 2020-08-31 07,1195.2750492477699
35 2020-08-31 08,1808.2145010328672
35 2020-08-31 09,2367.580470039665
35 2020-08-31 10,2392.6358376940025
35 2020-08-31 11,2552.3295403227044
35 2020-08-31 12,2562.498735785071
35 2020-08-31 13,2566.7800415221473
35 2020-08-31 14,2633.048201748759
35 2020-08-31 15,2540.695649229234
35 2020-08-31 16,2290.696465067392
35 2020-08-31 17,1857.6935250098172
35 2020-08-31 18,1497.514221847729
35 2020-08-31 19,1289.8067784712032
35 2020-08-31 20,1163.6365002740565
35 2020-08-31 21,1113.924081621597
35 2020-08-31 22,960.6332778270959
35 2020-08-31 23,927.6694915810253
36 2020-08-25 00,1087.084893437784
36 2020-08-25 01,1013.7421289242932
36 2020-08-25 02,963.8004363874352
36 2020-08-25 03,992.4019973130194
36 2020-08-25 04,957.5525057094104
36 2020-08-25 05,957.2985853217187
36 2020-08-25 06,1042.7437167371704
36 2020-08-25 07,1138.3763293773834
36 2020-08-25 08,1200.2459555501835
36 2020-08-25 09,1497.0340066839062
36 2020-08-25 10,1547.4888315930039
36 2020-08-25 11,1528.533388631637
36 2020-08-25 12,1479.618611185137
36 2020-08-25 13,1507.1929441465331
36 2020-08-25 14,1592.6704578110514
36 2020-08-25 15,1623.0471727226814
36 2020-08-25 16,1670.8350264134433
36 2020-08-25 17,1611.7011031750944
36 2020-08-25 18,1458.8337165496227
36 2020-08-25 19,1365.9442356663012
36 2020-08-25 20,1217.6963364672652
36 2020-08-25 21,1109.3780895978157
36 2020-08-25 22,1002.243870834924
36 2020-08-25 23,993.1145913146861
36 2020-08-26 00,1035.436477541934
36 2020-08-26 01,988.6157127825011
36 2020-08-26 02,928.9614251521128
36 2020-08-26 03,941.972947117747
36 2020-08-26 04,865.5674952609461
36 2020-08-26 05,779.9615500424485
36 2020-08-26 06,845.1921931250303
36 2020-08-26 07,943.7717385998803
36 2020-08-26 08,851.1490700640675
36 2020-08-26 09,1159.438361292063
36 2020-08-26 10,1380.9553623318927
36 2020-08-26 11,1409.944344285418
36 2020-08-26 12,1369.536292111265
36 2020-08-26 13,1347.0092573755164
36 2020-08-26 14,1410.1764756066102
36 2020-08-26 15,1410.230872391131
36 2020-08-26 16,1526.3341309007092
36 2020-08-26 17,1556.4937227200376
36 2020-08-26 18,1303.5701897312906
36 2020-08-26 19,1183.3096765094065
36 2020-08-26 20,1116.9721046117847
36 2020-08-26 21,1035.1474469078748
36 2020-08-26 22,1006.9141275930003
36 2020-08-26 23,875.947547751796
36 2020-08-27 00,1037.1267496463847
36 2020-08-27 01,945.0750048187781
36 2020-08-27 02,957.1718892177994
36 2020-08-27 03,930.226723588824
36 2020-08-27 04,943.2232678781401
36 2020-08-27 05,939.564586439868
36 2020-08-27 06,1050.9941901777595
36 2020-08-27 07,1104.9118553577607
36 2020-08-27 08,1178.6839089910022
36 2020-08-27 09,1415.411547223685
36 2020-08-27 10,1472.202486441624
36 2020-08-27 11,1471.2205735910404
36 2020-08-27 12,1511.5606415530062
36 2020-08-27 13,1529.3663545910663
36 2020-08-27 14,1521.6080645595785
36 2020-08-27 15,1562.1842933195107
36 2020-08-27 16,1489.2844852746198
36 2020-08-27 17,1443.001562014084
36 2020-08-27 18,1254.6323594729042
36 2020-08-27 19,1180.307173414102
36 2020-08-27 20,1125.1346696601702
36 2020-08-27 21,1067.9002227593664
36 2020-08-27 22,989.6705831023802
36 2020-08-27 23,1009.9134752935224
36 2020-08-28 00,1059.6513438148036
36 2020-08-28 01,1025.780453144361
36 2020-08-28 02,992.9756844969598
36 2020-08-28 03,987.4014669246351
36 2020-08-28 04,977.1582891760143
36 2020-08-28 05,1017.0381547103078
36 2020-08-28 06,1052.3061712166857
36 2020-08-28 07,1152.90998871923
36 2020-08-28 08,1202.8988389614808
36 2020-08-28 09,1498.4003491821074
36 2020-08-28 10,1499.7726417555623
36 2020-08-28 11,1471.7232926857318
36 2020-08-28 12,1461.1250261342082
36 2020-08-28 13,1457.828462473637
36 2020-08-28 14,1475.054836317028
36 2020-08-28 15,1481.8775825024836
36 2020-08-28 16,1485.1696494581606
36 2020-08-28 17,1435.9776995817947
36 2020-08-28 18,1247.9464070102285
36 2020-08-28 19,1155.234742503737
36 2020-08-28 20,1115.0575187200982
36 2020-08-28 21,1028.910220908865
36 2020-08-28 22,976.3942670181425
36 2020-08-28 23,1000.0836491060137
36 2020-08-29 00,1097.4811234656074
36 2020-08-29 01,1059.2989601512156
36 2020-08-29 02,1015.9661733906635
36 2020-08-29 03,1004.4449761896977
36 2020-08-29 04,1002.3351039759241
36 2020-08-29 05,993.5092860067709
36 2020-08-29 06,1029.1417692863918
36 2020-08-29 07,1056.5320533000902
36 2020-08-29 08,1131.6351338046536
36 2020-08-29 09,1363.0135891600016
36 2020-08-29 10,1560.9438242136407
36 2020-08-29 11,1549.199379929518
36 2020-08-29 12,1558.917930896077
36 2020-08-29 13,1574.474217241951
36 2020-08-29 14,1584.9159918934715
36 2020-08-29 15,1592.0560379381575
36 2020-08-29 16,1587.412516518635
36 2020-08-29 17,1525.6299225038028
36 2020-08-29 18,1365.725335031776
36 2020-08-29 19,1183.506030835407
36 2020-08-29 20,1114.471524028718
36 2020-08-29 21,1043.4981150449198
36 2020-08-29 22,1024.4567969650009
36 2020-08-29 23,1010.4603262494581
36 2020-08-30 00,1043.4717235766059
36 2020-08-30 01,972.5970816517666
36 2020-08-30 02,905.1612866488433
36 2020-08-30 03,865.3817653906814
36 2020-08-30 04,865.5614276854064
36 2020-08-30 05,863.8912751926646
36 2020-08-30 06,894.6652173538846
36 2020-08-30 07,1019.3287133855746
36 2020-08-30 08,1147.9384576973082
36 2020-08-30 09,1378.823990082617
36 2020-08-30 10,1520.4289563163852
36 2020-08-30 11,1485.9657521663448
36 2020-08-30 12,1479.6873451091947
36 2020-08-30 13,1490.786435073005
36 2020-08-30 14,1492.938406163303
36 2020-08-30 15,1479.1688567563963
36 2020-08-30 16,1475.126125458999
36 2020-08-30 17,1440.0911660001257
36 2020-08-30 18,1317.977252326676
36 2020-08-30 19,1159.4143382572731
36 2020-08-30 20,1047.3002944640452
36 2020-08-30 21,899.1891439594472
36 2020-08-30 22,945.2988771938656
36 2020-08-30 23,934.9247428177068
36 2020-08-31 00,965.5530727903431
36 2020-08-31 01,912.0833614609685
36 2020-08-31 02,897.7851560088975
36 2020-08-31 03,881.2304732768704
36 2020-08-31 04,879.649704129807
36 2020-08-31 05,868.4730274839711
36 2020-08-31 06,985.9586350520689
36 2020-08-31 07,1016.2277645046797
36 2020-08-31 08,1120.2011264347464
36 2020-08-31 09,1334.16407115851
36 2020-08-31 10,1391.127773648309
36 2020-08-31 11,1456.252244209089
36 2020-08-31 12,1454.627024154997
36 2020-08-31 13,1467.4110184232027
36 2020-08-31 14,1445.8170839906534
36 2020-08-31 15,1437.4772155829628
36 2020-08-31 16,1432.9089100716853
36 2020-08-31 17,1374.0556400275602
36 2020-08-31 18,1211.5867236844088
36 2020-08-31 19,1115.7213344784755
36 2020-08-31 20,1062.9424363559067
36 2020-08-31 21,1037.263256387685
36 2020-08-31 22,1010.4741700559755
36 2020-08-31 23,989.5149453413719
37 2020-08-25 00,1829.252151841791
37 2020-08-25 01,1796.8861130016771
37 2020-08-25 02,1784.4501643596655
37 2020-08-25 03,1818.8835136049079
37 2020-08-25 04,1834.2412487188337
37 2020-08-25 05,1869.2048662974155
37 2020-08-25 06,2111.0555430043446
37 2020-08-25 07,2322.2030469731776
37 2020-08-25 08,2494.426839561344
37 2020-08-25 09,2838.6697986358076
37 2020-08-25 10,3006.158466580285
37 2020-08-25 11,3030.1309127989143
37 2020-08-25 12,2930.834607926383
37 2020-08-25 13,3031.8704055868893
37 2020-08-25 14,3060.092788476393
37 2020-08-25 15,3041.055153908177
37 2020-08-25 16,3024.8389418100724
37 2020-08-25 17,2818.028635544407
37 2020-08-25 18,2246.1534110478356
37 2020-08-25 19,2009.5295890147586
37 2020-08-25 20,1887.0361444432142
37 2020-08-25 21,1823.7975263803219
37 2020-08-25 22,1721.8789709355513
37 2020-08-25 23,1834.9555904903496
37 2020-08-26 00,1871.1566756525986
37 2020-08-26 01,1819.799844469862
37 2020-08-26 02,1845.5176823777729
37 2020-08-26 03,1831.23644558566
37 2020-08-26 04,1839.9071900117451
37 2020-08-26 05,1891.0391201478728
37 2020-08-26 06,2150.07034052827
37 2020-08-26 07,2367.7839611125046
37 2020-08-26 08,2681.1931032466623
37 2020-08-26 09,2939.0866584365094
37 2020-08-26 10,3057.4736937829166
37 2020-08-26 11,3045.5956856495595
37 2020-08-26 12,3088.454884790655
37 2020-08-26 13,3060.662367159937
37 2020-08-26 14,3042.6339368685067
37 2020-08-26 15,3052.793903589337
37 2020-08-26 16,2979.608169991328
37 2020-08-26 17,2739.7810681780657
37 2020-08-26 18,2166.113763695032
37 2020-08-26 19,2010.4410433441712
37 2020-08-26 20,1859.7587996305751
37 2020-08-26 21,1703.7840066113565
37 2020-08-26 22,1670.6463328232653
37 2020-08-26 23,1764.9472081091403
37 2020-08-27 00,1877.0042525870708
37 2020-08-27 01,1825.9642161547317
37 2020-08-27 02,1794.1154312297733
37 2020-08-27 03,1822.1016365868732
37 2020-08-27 04,1836.358248341608
37 2020-08-27 05,1917.840668560766
37 2020-08-27 06,2147.361974424903
37 2020-08-27 07,2349.149821130924
37 2020-08-27 08,2535.849394610915
37 2020-08-27 09,2851.827726404154
37 2020-08-27 10,2928.3627882081414
37 2020-08-27 11,2910.2821298570543
37 2020-08-27 12,2852.9622663689324
37 2020-08-27 13,2940.133016340271
37 2020-08-27 14,2944.939917775615
37 2020-08-27 15,2957.1038460311543
37 2020-08-27 16,2901.657478646892
37 2020-08-27 17,2696.8421097167466
37 2020-08-27 18,2094.0563583471676
37 2020-08-27 19,1972.52375659216
37 2020-08-27 20,1845.4709995454082
37 2020-08-27 21,1760.9973383494842
37 2020-08-27 22,1716.5968779596424
37 2020-08-27 23,1815.3721872027677
37 2020-08-28 00,1869.5677368861302
37 2020-08-28 01,1822.9935761089193
37 2020-08-28 02,1861.9556069147811
37 2020-08-28 03,1844.1356674977196
37 2020-08-28 04,1854.95381883474
37 2020-08-28 05,1906.9660128559906
37 2020-08-28 06,2160.0600072285442
37 2020-08-28 07,2384.918666557612
37 2020-08-28 08,2547.086936306585
37 2020-08-28 09,2823.4515867663567
37 2020-08-28 10,2911.352329583495
37 2020-08-28 11,2934.7525068130135
37 2020-08-28 12,2874.0689312665677
37 2020-08-28 13,2947.19477965227
37 2020-08-28 14,2994.2782854142483
37 2020-08-28 15,3007.6139820383287
37 2020-08-28 16,2953.8343674816465
37 2020-08-28 17,2719.3491874812476
37 2020-08-28 18,2134.0548930378595
37 2020-08-28 19,1944.4674976668562
37 2020-08-28 20,1843.2797243314496
37 2020-08-28 21,1738.7005318646643
37 2020-08-28 22,1653.627145943387
37 2020-08-28 23,1754.2917360804827
37 2020-08-29 00,1726.4607621464384
37 2020-08-29 01,1709.9974664098931
37 2020-08-29 02,1716.98796190031
37 2020-08-29 03,1688.7748176176303
37 2020-08-29 04,1671.7553637691758
37 2020-08-29 05,1711.8246225725659
